symbol,date,expiry,option_type,strike,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,no_of_contracts,turnover_in_lacs_option,premium_turnover_in_lacs,open_interest,change_in_oi,open_ul,high_ul,low_ul,close_ul,shares_traded_ul,turnover_in_cr_ul,log_returns_ul,vol_close_to_close,vol_parkinson,k_minus_s_open,k_minus_s_close,days_to_expiry,implied_volatility,moneyness_close,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2013-05-23,2013-06-27,PE,5900,64.9,106.0,58.2,101.25,99.0,101.25,64028,191725.22,-,2234300,811050,6050.4,6081.45,5955.7,5967.05,198930489.0,8230.1,-0.0211340571887722,0.1656181716354945,0.1187288579245135,-150.39999999999964,-67.05000000000018,35,0.1968088440291235,0.0113,0.2945635716349506,0.2336193969083736,-0.3841636468165448,0.0010504535,-1.9846,7.0586,-229.5207740358497,-0.0045345374,-0.0004,2.4681
NIFTY,2013-06-17,2013-07-25,PE,5800,120.2,140.0,98.4,100.1,99.8,100.1,16707,49414.62,-,1674700,22850,5820.4,5854.9,5770.25,5850.05,107160887.0,4560.84,0.0071450625413414,0.1676034981626015,0.1332321148802095,-20.39999999999964,-50.05000000000018,38,0.1824808955301181,0.0086,0.2637795022412625,0.2049001844111239,-0.3959749150883951,0.00111861,-1.7463,7.2729,-251.58843262224207,-0.0043263932,-0.0001,2.1541
NIFTY,2013-06-18,2013-07-25,PE,5700,69.7,79.8,59.85,74.4,74.95,74.4,17480,50439.23,-,1958750,139450,5841.9,5863.4,5804.3,5813.6,117541145.0,4591.91,-0.0062502078954975,0.1686979643688967,0.1341161117741737,-141.89999999999964,-113.60000000000036,37,0.1833628457340209,0.0197,0.4540312007496435,0.3956509749681202,-0.3249031850845022,0.0010603164,-1.6505,6.6611,-199.0151118897332,-0.0077651043,-0.0011,6.5258
NIFTY,2013-06-18,2013-07-25,PE,5800,110.0,117.35,90.0,110.95,112.1,110.95,17003,50210.48,-,1727600,52900,5841.9,5863.4,5804.3,5813.6,117541145.0,4591.91,-0.0062502078954975,0.1686979643688967,0.1341161117741737,-41.89999999999964,-13.600000000000364,37,0.1784884028324225,0.0023,0.158817118332644,0.1019888485976976,-0.4369064807552695,0.001192404,-1.7588,7.2918,-268.7263976352245,-0.0022510009,0.0004,0.6617
NIFTY,2013-06-19,2013-07-25,PE,5800,116.9,127.9,102.3,106.4,106.7,106.4,18918,55949.42,-,1809100,81500,5805.75,5828.4,5777.9,5822.25,115539008.0,4643.17,0.0014867846514731,0.1508979747066922,0.1334144834472855,-5.75,-22.25,36,0.1793184035600486,0.0038,0.183716087652165,0.1274003623417556,-0.4271180938012863,0.0011963561,-1.7864,7.1726,-255.76651969862468,-0.0027869347,0.0003,0.9362
NIFTY,2013-06-20,2013-07-25,PE,5600,70.0,103.3,63.55,98.45,100.55,98.45,56108,159593.23,-,1668300,550150,5754.15,5755.0,5645.65,5655.9,198400131.0,7148.0,-0.0289875368732522,0.1828336568420911,0.1270178192663761,-154.14999999999964,-55.89999999999964,35,0.1958304635455417,0.0099,0.2731780841815025,0.2125368764858769,-0.3923581628883741,0.0011205613,-1.8831,6.7312,-222.23452194898977,-0.0041711828,-0.0003,1.9957
NIFTY,2013-07-22,2013-08-29,PE,6000,110.95,111.0,87.55,94.05,95.55,94.05,39592,120658.56,-,1772550,332300,6009.75,6064.15,6004.25,6031.8,115168337.0,5117.19,0.0004311417030552,0.1842385378484732,0.1055323560179279,-9.75,-31.800000000000185,38,0.15922880824746,0.0053,0.2298950599606205,0.1785182647005982,-0.4090866575550096,0.0012537747,-1.5843,7.5618,-266.6849289645855,-0.0043560662,0.0001,1.949
NIFTY,2013-07-23,2013-08-29,PE,6000,82.4,82.45,70.35,75.75,75.0,75.75,62319,189290.28,-,2116950,344400,6064.3,6093.35,6061.3,6077.8,126469251.0,5459.62,0.0075973147348693,0.1857759837124254,0.1012127543204068,-64.30000000000018,-77.80000000000018,37,0.1598469785237958,0.0129,0.3781822647831802,0.3272891699505988,-0.3526475997420788,0.0012007373,-1.5525,7.1871,-224.9469889273264,-0.0076046718,-0.0006,5.5652
NIFTY,2013-07-24,2013-08-29,PE,5900,60.0,85.3,56.15,70.8,70.0,70.8,113284,338331.22,-,2895650,1049500,6032.2,6047.25,5962.6,5990.5,151931749.0,6413.64,-0.0144679072943449,0.1834587679030187,0.0995670314781345,-132.19999999999982,-90.5,36,0.1632801890071376,0.0152,0.4186676518404004,0.3673887976335679,-0.3377295199425391,0.0011897249,-1.5593,6.8757,-206.52841999645565,-0.0082231904,-0.0009,6.4771
NIFTY,2013-07-25,2013-08-29,PE,5800,47.0,68.1,46.55,64.1,63.55,64.1,135053,395474.85,-,3633650,1123950,5970.4,5990.65,5896.4,5907.5,237081135.0,8762.77,-0.0139521510188908,0.1621643776107255,0.1007869990465731,-170.39999999999964,-107.5,35,0.1660401998741737,0.0184,0.4761359762447643,0.4247196742859458,-0.3169887540189366,0.0011726733,-1.5456,6.5159,-185.71202506562216,-0.0091110983,-0.0012,7.9358
NIFTY,2013-07-25,2013-08-29,PE,5900,80.0,102.55,69.6,96.75,96.0,96.75,162826,487311.11,-,3743150,847500,5970.4,5990.65,5896.4,5907.5,237081135.0,8762.77,-0.0139521510188908,0.1621643776107255,0.1007869990465731,-70.39999999999964,-7.5,35,0.1563104137701136,0.0013,0.149500828603721,0.1010974694184006,-0.4405792277921687,0.0013796772,-1.6115,7.2169,-258.85346567936864,-0.0025515794,0.0005,0.6978
NIFTY,2013-08-19,2013-09-26,PE,5400,123.0,174.0,115.5,144.2,151.15,144.2,37504,104019.76,-,899850,128550,5497.55,5499.65,5360.65,5414.75,219672819.0,6713.03,-0.0170476360446436,0.2250079923694074,0.1649023462778755,-97.55000000000018,-14.75,38,0.2373081734925664,0.0027,0.1418927307971021,0.0653228338214904,-0.4435823681025357,0.0009525804,-2.1546,6.9002,-265.07213744721537,-0.0010871524,0.0004,0.2695
NIFTY,2013-08-20,2013-09-26,PE,5300,145.7,162.95,99.9,120.85,126.4,120.85,68554,185839.17,-,1944400,920350,5353.45,5417.8,5306.35,5401.45,261052792.0,7982.22,-0.0024592752913663,0.2251746703628788,0.1730423821584644,-53.44999999999982,-101.44999999999982,37,0.2621430413262844,0.019,0.3296335249257515,0.2461707608176778,-0.3708384439596895,0.0008381314,-2.3019,6.498,-215.3009981148696,-0.003548243,-0.0006,2.0115
NIFTY,2013-08-20,2013-09-26,PE,5400,187.95,207.7,136.6,156.45,162.85,156.45,40528,112617.32,-,933200,33350,5353.45,5417.8,5306.35,5401.45,261052792.0,7982.22,-0.0024592752913663,0.2251746703628788,0.1730423821584644,46.55000000000018,-1.449999999999818,37,0.2491539327523671,0.0003,0.1069416000640703,0.0276143907256144,-0.4574176551642908,0.0009257509,-2.2968,6.8217,-266.31572229752067,-0.0004396371,0.0005,0.0809
NIFTY,2013-08-21,2013-09-26,PE,5200,76.1,147.8,65.0,133.15,124.05,133.15,40002,105987.14,-,1906450,62550,5494.45,5504.1,5268.45,5302.55,255004311.0,8509.29,-0.0184795991174792,0.2331007721893381,0.17743536485294,-294.4499999999998,-102.55000000000018,36,0.2902054443381367,0.0195,0.3139555067248144,0.2228152235053123,-0.3767774159166347,0.0007857984,-2.549,6.3241,-210.18388732372088,-0.0029157185,-0.0006,1.5244
NIFTY,2013-08-21,2013-09-26,PE,5300,76.45,187.85,76.45,169.95,159.3,169.95,45026,122342.73,-,2289450,345050,5494.45,5504.1,5268.45,5302.55,255004311.0,8509.29,-0.0184795991174792,0.2331007721893381,0.17743536485294,-194.44999999999985,-2.550000000000182,36,0.2776584002537483,0.0005,0.1056702565239864,0.0184704271234221,-0.4579219900236066,0.0008579954,-2.5477,6.6066,-256.25137759604854,-0.0002639073,0.0005,0.0464
NIFTY,2013-08-22,2013-09-26,PE,5400,238.25,270.0,148.2,152.7,155.0,152.7,27495,76692.34,-,1112250,162850,5282.8,5418.95,5254.05,5408.45,284468531.0,9075.86,0.0197747084114465,0.2380377491316228,0.2004850945794856,117.19999999999982,-8.449999999999818,35,0.254241040113602,0.0016,0.1201241119165486,0.0413953817734196,-0.4521924160714154,0.0009301877,-2.4093,6.6334,-249.1578150924834,-0.0006448859,0.0005,0.1297
NIFTY,2013-09-23,2013-10-31,PE,5800,107.4,139.9,94.95,131.8,133.0,131.8,40354,119527.82,-,1738350,484900,5945.8,5989.4,5871.4,5889.75,188322506.0,6596.17,-0.0205605532113049,0.3300418069827686,0.228589153211907,-145.80000000000018,-89.75,38,0.2474066341754633,0.0154,0.2974809626372503,0.2176526945624826,-0.3830496700599915,0.0008117832,-2.3612,7.2533,-248.5998312863416,-0.0033577344,-0.0004,1.8982
NIFTY,2013-09-24,2013-10-31,PE,5800,142.95,147.8,108.6,125.15,123.8,125.15,38637,114428.68,-,1895150,156800,5855.0,5938.4,5854.55,5892.45,187578148.0,7002.84,0.0004583184884422,0.3051777783302026,0.230731225339213,-55.0,-92.44999999999982,37,0.2424065707631554,0.0158,0.3091612826609056,0.2319823412269043,-0.3785994220383842,0.0008362965,-2.3373,7.1352,-238.83025472468347,-0.0036396994,-0.0005,2.1111
NIFTY,2013-09-25,2013-10-31,PE,5800,126.0,151.65,116.2,123.4,123.0,123.4,59177,175616.21,-,2237900,342750,5901.55,5910.55,5811.1,5873.85,200162195.0,6988.96,-0.0031615742405177,0.3053828252638617,0.2244727601717435,-101.55000000000018,-73.85000000000036,36,0.2326761133089347,0.0127,0.2771711589730034,0.2040982126202788,-0.3908243420917885,0.0008944344,-2.2886,7.082,-238.5906001033576,-0.0033675603,-0.0004,1.7218
NIFTY,2013-09-26,2013-10-31,PE,5800,118.55,128.15,98.0,110.15,111.0,110.15,81363,240445.52,-,3151350,913450,5872.8,5917.65,5864.1,5882.25,220589737.0,7761.99,0.0014290455898673,0.2939299721632249,0.2121601517366814,-72.80000000000018,-82.25,35,0.2211053795113886,0.0141,0.3099244401281488,0.2414565572522443,-0.3783092083690732,0.0009441087,-2.1877,6.926,-223.94816411288767,-0.0041523321,-0.0006,2.3441
NIFTY,2013-10-21,2013-11-28,PE,6100,94.0,102.3,82.55,86.4,84.05,86.4,13100,40558.33,-,630400,79750,6202.0,6218.95,6163.3,6204.95,196989071.0,7341.25,0.0025172875011506,0.1724296367368645,0.1559556484653586,-102.0,-104.94999999999982,38,0.1830328203235673,0.0171,0.4065190211255334,0.3474616191445174,-0.3421806419394178,0.0010023334,-1.771,7.3537,-230.04198288844665,-0.0069727272,-0.0008,5.675
NIFTY,2013-10-21,2013-11-28,PE,6200,125.7,138.85,113.5,117.65,115.4,117.65,14468,45768.09,-,772950,242800,6202.0,6218.95,6163.3,6204.95,196989071.0,7341.25,0.0025172875011506,0.1724296367368645,0.1559556484653586,-2.0,-4.949999999999818,38,0.1700651711000649,0.0008,0.136844166040032,0.0819709080370595,-0.4455769862746263,0.001160766,-1.7706,7.9127,-300.08891106081325,-0.0019049697,0.0006,0.5219
NIFTY,2013-10-22,2013-11-28,PE,6100,90.05,92.95,82.5,84.45,83.0,84.45,12170,37650.75,-,801350,170950,6192.3,6220.1,6181.8,6202.8,161943721.0,5850.72,-0.0003465575985199,0.1559566980736277,0.1404093515810531,-92.30000000000018,-102.80000000000018,37,0.1813710264564054,0.0167,0.4060507243908881,0.3483046666638454,-0.3423526652344078,0.0010256456,-1.7782,7.2552,-223.8241629154816,-0.0070550293,-0.0009,5.6575
NIFTY,2013-10-22,2013-11-28,PE,6200,131.2,131.2,113.1,115.9,113.85,115.9,10557,33361.83,-,898950,126000,6192.3,6220.1,6181.8,6202.8,161943721.0,5850.72,-0.0003465575985199,0.1559566980736277,0.1404093515810531,7.699999999999818,-2.800000000000182,37,0.1683701487506995,0.0005,0.1297755504012474,0.0761687945746456,-0.4483720036290478,0.0011897224,-1.7776,7.8126,-293.67476733272184,-0.0017896369,0.0006,0.4587
NIFTY,2013-10-23,2013-11-28,PE,6100,84.1,116.0,81.6,93.25,95.0,93.25,24830,76969.38,-,982050,180700,6209.55,6217.95,6116.6,6178.35,188285223.0,6921.65,-0.0039495574777726,0.1565869413903214,0.1343987329784289,-109.55000000000018,-78.35000000000036,36,0.1835930927099125,0.0128,0.3357061514220665,0.2780479413740518,-0.368546233307118,0.0010585325,-1.8657,7.3167,-233.7788355610938,-0.0057108561,-0.0006,3.72
NIFTY,2013-10-24,2013-11-28,PE,6100,96.0,109.1,74.0,99.7,99.0,99.7,24581,76088.99,-,1036200,54150,6162.8,6252.45,6142.95,6164.35,176235553.0,6737.2,-0.0022685483733753,0.1563886183279962,0.1355590050480594,-62.80000000000018,-64.35000000000036,35,0.1873603495615733,0.0105,0.2925197629883013,0.2345014257695563,-0.384944625833327,0.0010687514,-1.9529,7.2963,-237.10183371533245,-0.0047840648,-0.0004,2.6713
NIFTY,2013-11-18,2013-12-26,PE,6100,105.0,105.0,72.9,76.25,73.0,76.25,18564,57438.08,-,808900,68400,6111.05,6196.8,6110.4,6189.0,163991212.0,6279.02,0.0216992381045127,0.1423764028644233,0.1180221293332343,-11.050000000000182,-89.0,38,0.1617822586265041,0.0145,0.4033028364791624,0.3511021444709656,-0.3433627276634519,0.0011383967,-1.5634,7.3444,-229.17872158175584,-0.0079816552,-0.0007,6.4282
NIFTY,2013-11-19,2013-12-26,PE,6100,72.7,79.8,71.0,74.7,74.5,74.7,13546,41822.05,-,951050,142150,6197.25,6212.4,6180.2,6203.35,161514064.0,6020.17,0.0023159459527819,0.1426119102222799,0.1202761453023624,-97.25,-103.35000000000036,37,0.1681103318655323,0.0168,0.435348387826433,0.3818243541475881,-0.3316547836329374,0.0010928975,-1.6282,7.167,-216.12771715899865,-0.008241832,-0.0009,7.0867
NIFTY,2013-11-19,2013-12-26,PE,6200,105.15,113.0,101.65,106.0,105.15,106.0,18305,57718.8,-,988300,255950,6197.25,6212.4,6180.2,6203.35,161514064.0,6020.17,0.0023159459527819,0.1426119102222799,0.1202761453023624,2.75,-3.350000000000364,37,0.1560071222421393,0.0005,0.1377527069905868,0.0880821699547844,-0.4452179311366242,0.0012825207,-1.6454,7.805,-290.7128215719195,-0.0022311723,0.0006,0.607
NIFTY,2013-11-20,2013-12-26,PE,6100,81.2,115.05,76.6,107.65,113.0,107.65,22485,69591.69,-,1026000,74950,6186.85,6204.35,6106.95,6122.9,155794838.0,5493.72,-0.0130536282110208,0.1493973693336822,0.1200620861135731,-86.85000000000036,-22.89999999999964,36,0.1733949035842147,0.0037,0.1865979911141827,0.1321425667594618,-0.425987920971061,0.0011758473,-1.8156,7.539,-267.87269048463946,-0.0029878285,0.0003,1.0721
NIFTY,2013-11-21,2013-12-26,PE,5900,64.0,89.75,62.0,84.8,79.1,84.8,28133,84102.29,-,1407600,163550,6096.5,6097.35,5985.4,5999.05,137232011.0,5457.87,-0.0204347171403091,0.1661285504683514,0.1196827516275919,-196.5,-99.05000000000018,35,0.1899874492667997,0.0166,0.3939003520989739,0.3350685025391079,-0.3468273052032968,0.0010459792,-1.8613,6.8579,-207.6443961903224,-0.0065106858,-0.0009,4.7641
NIFTY,2013-12-23,2014-01-30,PE,6200,74.05,74.05,60.55,68.1,67.45,68.1,32174,100804.65,-,1916750,289450,6267.2,6317.5,6266.95,6284.5,131187586.0,4746.66,0.0016323284205711,0.1428464039993941,0.1016320823356069,-67.19999999999982,-84.5,38,0.1464141847649312,0.0135,0.4203540312232929,0.3731120046288311,-0.337113422073742,0.0012301029,-1.4267,7.4055,-227.65532619903448,-0.0093067223,-0.0007,7.9328
NIFTY,2013-12-24,2014-01-30,PE,6200,67.45,72.0,60.4,68.35,66.0,68.35,32217,100940.83,-,2040650,123900,6296.45,6301.5,6262.0,6268.4,107642909.0,3780.9,-0.0025651457158312,0.1431360321882707,0.1004999319703093,-96.44999999999982,-68.39999999999964,37,0.1407687194444404,0.011,0.3803022288362694,0.3354833911309296,-0.3518605406136497,0.0013209513,-1.4089,7.4065,-230.5102726922917,-0.0088444121,-0.0005,6.7129
NIFTY,2013-12-26,2014-01-30,PE,6200,66.7,68.7,51.8,56.95,56.65,56.95,76196,238410.06,-,2745200,704550,6270.1,6302.75,6259.45,6278.9,182310258.0,6457.23,0.0016736672353441,0.1417916932590233,0.1002101773321305,-70.10000000000036,-78.89999999999964,35,0.1328984474280828,0.0126,0.4443561823280239,0.4032026140475794,-0.3283925439396832,0.0013987586,-1.3342,7.0276,-203.1816139924978,-0.0109657225,-0.0009,9.4741
NIFTY,2014-01-17,2014-02-26,PE,6200,67.05,88.75,64.05,83.0,77.3,83.0,12619,39595.18,-,988100,30200,6306.25,6327.1,6246.35,6261.65,167719501.0,7895.92,-0.0091014137211686,0.1009689381053799,0.1032691083400286,-106.25,-61.64999999999964,40,0.1523374551262415,0.0099,0.3300701799150086,0.279640029948138,-0.3706734673470208,0.0011963923,-1.4912,7.8311,-263.4550725401371,-0.0069349816,-0.0003,4.7449
NIFTY,2014-01-20,2014-02-26,PE,6200,84.8,85.5,59.7,61.05,60.0,61.05,13550,42472.61,-,1179200,191100,6261.75,6307.45,6243.35,6303.95,122136071.0,5499.51,0.0067326923959258,0.1036379949279949,0.0993726931995615,-61.75,-103.94999999999982,37,0.1469705955005792,0.0166,0.4870434705926019,0.440250040253858,-0.3131137626467489,0.0012011649,-1.4124,7.1116,-206.2778978676696,-0.0106137591,-0.0011,10.3754
NIFTY,2014-01-20,2014-02-26,PE,6300,122.05,126.95,90.75,93.55,93.8,93.55,11825,37853.91,-,733500,127200,6261.75,6307.45,6243.35,6303.95,122136071.0,5499.51,0.0067326923959258,0.1036379949279949,0.0993726931995615,38.25,-3.949999999999818,37,0.1384427054510894,0.0006,0.1512474992965514,0.1071692326788778,-0.4398902411099655,0.0014194019,-1.481,7.9161,-290.58646137935705,-0.0030531117,0.0007,0.9268
NIFTY,2014-01-21,2014-02-26,PE,6200,59.6,64.95,54.5,58.65,57.95,58.65,9576,29967.62,-,1258650,79450,6320.15,6330.3,6297.9,6313.8,141728380.0,5831.26,0.0015612929406419,0.1033818750091821,0.1002928517023333,-120.14999999999964,-113.80000000000018,36,0.1495137621176056,0.0182,0.5158578378791749,0.4689023899698846,-0.3029768516232813,0.0011780083,-1.438,6.925,-194.45772472770588,-0.0109528324,-0.0013,11.2035
NIFTY,2014-01-21,2014-02-26,PE,6300,88.0,98.55,84.25,90.1,88.9,90.1,14045,44881.42,-,863550,130050,6320.15,6330.3,6297.9,6313.8,141728380.0,5831.26,0.0015612929406419,0.1033818750091821,0.1002928517023333,-20.14999999999964,-13.800000000000182,36,0.1409089231981501,0.0022,0.1830100335495383,0.138756972764535,-0.4273950729721435,0.0014041163,-1.5224,7.7792,-275.0387193792514,-0.0038632565,0.0005,1.4019
NIFTY,2014-01-22,2014-02-26,PE,6300,93.15,102.6,75.25,80.35,83.65,80.35,18924,60434.68,-,1017600,154050,6309.05,6349.95,6287.45,6338.95,137490525.0,5635.92,0.0039754255987922,0.1041837248224408,0.099988379132031,-9.050000000000182,-38.94999999999982,35,0.1431805377917041,0.0062,0.2693188614158984,0.2249813228481112,-0.3938421594563094,0.0013688974,-1.5447,7.552,-247.09960082226087,-0.0060453615,-0.0,3.1959
NIFTY,2014-02-17,2014-03-27,PE,6000,80.0,88.0,65.0,68.55,65.0,68.55,20867,63399.08,-,1520150,204300,6057.1,6080.65,6038.3,6073.3,108492457.0,4455.65,0.0041166071012596,0.1249516561732816,0.0962350056981097,-57.10000000000037,-73.30000000000018,38,0.1460610133580169,0.0121,0.3916700093061548,0.3445419370599322,-0.3476510261073066,0.0012909044,-1.3915,7.2405,-226.9525612452772,-0.0087157806,-0.0006,6.6895
NIFTY,2014-02-18,2014-03-27,PE,6100,102.85,102.85,72.55,79.05,80.25,79.05,36488,112740.17,-,1233550,424250,6071.3,6141.7,6066.8,6127.1,126639146.0,4592.38,0.0088194401371318,0.1280868509279925,0.0967735761949948,28.69999999999981,-27.100000000000364,37,0.1362131841643858,0.0044,0.2407670651851725,0.1973986476952294,-0.4048678284873435,0.0014584574,-1.3916,7.5602,-259.4780305250786,-0.0056162617,0.0002,2.6379
NIFTY,2014-02-19,2014-03-27,PE,6100,79.0,80.95,66.5,69.65,66.5,69.65,20787,64175.38,-,1398850,165300,6132.05,6160.35,6125.75,6152.75,95248833.0,3735.52,0.0041775815346343,0.1289005230626324,0.0980230531653028,-32.05000000000018,-52.75,36,0.1383521198041238,0.0086,0.3333900681814565,0.2899399826335291,-0.3694199296041227,0.0014116092,-1.4012,7.292,-231.05081033197547,-0.0079085465,-0.0003,5.0948
NIFTY,2014-02-20,2014-03-27,PE,6000,52.6,57.0,47.6,54.4,54.0,54.4,22054,66741.04,-,2110650,33050,6127.15,6129.1,6086.45,6091.45,132108928.0,4344.77,-0.0100129877264749,0.1260751322631619,0.0978686005612549,-127.14999999999964,-91.44999999999982,35,0.1390266767344791,0.0151,0.4842578670841316,0.4412066204780206,-0.3141014367241771,0.0013529489,-1.3292,6.6926,-188.68675209930504,-0.0112598261,-0.0011,10.2853
NIFTY,2014-03-18,2014-04-24,PE,6400,63.3,71.0,52.1,62.65,62.0,62.65,16083,51949.83,-,976350,107600,6532.45,6574.95,6497.65,6516.65,179308616.0,7268.52,0.0019123181350059,0.1243147077929476,0.0990053388687336,-132.44999999999982,-116.64999999999964,37,0.1504235263491528,0.0181,0.5069197210458714,0.4590269246837613,-0.3061055738553959,0.0011241277,-1.4797,7.2793,-208.5616915914106,-0.0107061335,-0.0012,11.2603
NIFTY,2014-03-18,2014-04-24,PE,6500,90.8,102.5,77.0,91.15,91.55,91.15,19526,64326.36,-,772300,181600,6532.45,6574.95,6497.65,6516.65,179308616.0,7268.52,0.0019123181350059,0.1243147077929476,0.0990053388687336,-32.44999999999982,-16.649999999999636,37,0.1385080668412395,0.0026,0.1949954823748667,0.1508964055832504,-0.4226982421410998,0.0013620703,-1.5201,8.1214,-288.47090617623314,-0.0042643933,0.0004,1.7253
NIFTY,2014-03-19,2014-04-24,PE,6400,59.45,64.55,55.1,58.15,59.6,58.15,13614,43967.01,-,1148900,172550,6530.0,6541.2,6506.0,6524.05,172464722.0,7666.24,0.0011349085239715,0.120312164324187,0.101105123256119,-130.0,-124.05000000000018,36,0.1489152587180801,0.0192,0.5393162342662214,0.492548748955169,-0.2948343344644174,0.0011305477,-1.4618,7.0676,-195.4517892144362,-0.0114093317,-0.0013,12.6074
NIFTY,2014-03-19,2014-04-24,PE,6500,84.85,94.5,82.6,87.1,88.3,87.1,17028,56092.1,-,868800,96500,6530.0,6541.2,6506.0,6524.05,172464722.0,7666.24,0.0011349085239715,0.120312164324187,0.101105123256119,-30.0,-24.050000000000185,36,0.1387387709377104,0.0037,0.2197288100529322,0.1761572950331953,-0.4130411828855133,0.0013699543,-1.5375,7.979,-274.3694479311969,-0.0049445734,0.0003,2.2261
NIFTY,2014-03-20,2014-04-24,PE,6400,64.0,73.65,56.6,69.0,69.0,69.0,15988,51684.61,-,1256850,107950,6508.35,6523.65,6473.25,6483.1,141984189.0,6280.76,-0.0062965577077323,0.121487060477321,0.0982933278762655,-108.35000000000036,-83.10000000000036,35,0.1476246388070412,0.0129,0.4099469073759876,0.3642332006277645,-0.3409224473851616,0.0012376217,-1.5529,7.3636,-218.55671666489584,-0.0090497743,-0.0008,7.4479
NIFTY,2014-04-21,2014-05-29,PE,6700,218.45,223.1,196.1,199.35,201.95,199.35,5067,17505.6,-,889750,7700,6789.25,6825.45,6786.9,6817.65,111840313.0,5711.98,0.0056262352346631,0.1122868995492372,0.0953749187989791,-89.25,-117.64999999999964,38,0.3098026452156522,0.0174,0.2761966741742517,0.1762356982086365,-0.3911985057742132,0.0005634818,-3.4435,8.4474,-298.4201933577414,-0.002184509,-0.0004,1.3272
NIFTY,2014-04-21,2014-05-29,PE,6800,265.95,267.0,235.0,239.55,244.3,239.55,8516,30031.75,-,945600,99250,6789.25,6825.45,6786.9,6817.65,111840313.0,5711.98,0.0056262352346631,0.1122868995492372,0.0953749187989791,10.75,-17.649999999999636,38,0.3034778511272076,0.0026,0.1285933569855373,0.0306731401923378,-0.4488397115108491,0.000592669,-3.4755,8.7036,-343.5181294202744,-0.0003998992,0.0004,0.1131
NIFTY,2014-04-22,2014-05-29,PE,6700,195.45,204.4,190.5,199.7,197.0,199.7,14056,48472.97,-,965200,75450,6822.9,6838.0,6806.25,6815.35,114693049.0,5636.78,-0.0003374165659532,0.112289482740635,0.0953596767961671,-122.89999999999964,-115.35000000000036,37,0.3128280856863733,0.0171,0.2720726417131932,0.1724724517179759,-0.3927830825344597,0.0005663537,-3.5266,8.3422,-291.6060399499546,-0.0021195812,-0.0004,1.2513
NIFTY,2014-04-22,2014-05-29,PE,6800,237.7,251.15,230.05,238.65,234.55,238.65,14294,50294.89,-,1086150,140550,6822.9,6838.0,6806.25,6815.35,114693049.0,5636.78,-0.0003374165659532,0.112289482740635,0.0953596767961671,-22.89999999999964,-15.350000000000364,37,0.304772397343248,0.0023,0.1239881256186493,0.0269527567703476,-0.4506623384480747,0.0005986233,-3.538,8.5904,-335.54149925876783,-0.0003501059,0.0004,0.0942
NIFTY,2014-04-23,2014-05-29,PE,6800,235.1,240.0,202.0,207.4,207.65,207.4,31630,110942.74,-,1557500,471350,6823.25,6861.6,6820.75,6840.8,182972972.0,9247.25,0.0037272627297802,0.102161120932438,0.0956230376322059,-23.25,-40.80000000000018,36,0.2848374177535539,0.006,0.1667287574816066,0.077274326380987,-0.4337917385229104,0.0006429319,-3.3439,8.4525,-313.13909043830336,-0.0010673624,0.0002,0.3823
NIFTY,2014-05-19,2014-06-26,PE,7200,154.85,160.0,113.3,123.95,127.45,123.95,10097,37024.14,-,545850,96850,7276.85,7291.1,7193.55,7263.55,316246557.0,15228.6,0.0083710841336198,0.1609824883722974,0.1767202473636822,-76.85000000000036,-63.55000000000018,38,0.1827567637697471,0.0088,0.2667834673481881,0.2078151378233557,-0.3948179420990991,0.00089885,-2.1697,9.023,-311.4677737388994,-0.0043778278,-0.0002,2.7372
NIFTY,2014-05-20,2014-06-26,PE,7200,111.2,118.05,85.05,92.6,97.2,92.6,12077,44102.47,-,661200,115350,7309.95,7353.65,7247.7,7275.5,255333095.0,11139.51,0.0016438491773507,0.159827320388987,0.176286015797515,-109.94999999999982,-75.5,37,0.1544001716832027,0.0104,0.3398835887081507,0.2907246827831926,-0.3669720980087777,0.0010528342,-1.8199,8.7225,-280.03480700885075,-0.007090211,-0.0004,5.5822
NIFTY,2014-05-21,2014-06-26,PE,7200,97.0,117.45,84.1,95.05,97.45,95.05,14436,52712.56,-,842450,181250,7274.85,7287.15,7206.7,7252.9,203137825.0,9544.12,-0.003111150330286,0.1602098921575654,0.1786084793224694,-74.85000000000036,-52.89999999999964,36,0.1490722280679657,0.0073,0.285106635511718,0.2382898532929594,-0.3877812232690359,0.0011280954,-1.8065,8.7252,-286.77584611845765,-0.0061230511,-0.0001,3.9764
NIFTY,2014-05-22,2014-06-26,PE,7200,86.5,95.45,78.85,89.25,88.45,89.25,12971,47250.69,-,955200,112750,7289.95,7319.55,7258.15,7276.4,240943899.0,10104.55,0.0032348455180137,0.1600728827516294,0.1799165082334382,-89.94999999999982,-76.39999999999964,35,0.1542967254992584,0.0106,0.3451497179477761,0.2973699210339038,-0.3649909089068029,0.0010811372,-1.8668,8.4693,-263.225879183624,-0.0072440595,-0.0005,5.6337
