symbol,date,expiry,option_type,strike,open_option,high_option,low_option,close_option,ltp_option,settle_price_option,no_of_contracts,turnover_in_lacs_option,premium_turnover_in_lacs,open_interest,change_in_oi,open_ul,high_ul,low_ul,close_ul,shares_traded_ul,turnover_in_cr_ul,log_returns_ul,vol_close_to_close,vol_parkinson,k_minus_s_open,k_minus_s_close,days_to_expiry,implied_volatility,moneyness_close,d1,d2,delta,gamma,theta,vega,rho,vanna,charm,volga
NIFTY,2012-12-27,2013-01-31,PE,4800,0.25,0.55,0.25,0.5,0.55,0.5,276,662.46,-,23450,4850,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-1130.1999999999998,-1070.1000000000004,35,0.2503893262269543,0.2013,2.696246692368025,2.618710690759341,-0.0035062855399223,2.31289e-05,-0.0684,0.1914,-2.021537163339372,-0.0011009724,-0.0004,5.396
NIFTY,2012-12-27,2013-01-31,PE,4900,0.3,1.0,0.3,0.9,0.7,0.9,1359,3329.9,-,95100,-45150,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-1030.1999999999998,-970.1000000000004,35,0.2430548652809705,0.1806,2.501346994487821,2.4260821950277105,-0.0061860945182233,3.95403e-05,-0.1103,0.3175,-3.5685650299473988,-0.0017437255,-0.0006,7.9284
NIFTY,2012-12-27,2013-01-31,PE,5000,1.0,1.65,0.8,1.35,1.4,1.35,6090,15228.54,-,523050,163950,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-930.1999999999998,-870.1000000000004,35,0.2304865157045628,0.1604,2.350687857632407,2.2793149955310463,-0.0093693730036544,6.00944e-05,-0.1507,0.4577,-5.40342925892385,-0.0024898382,-0.0008,10.639
NIFTY,2012-12-27,2013-01-31,PE,5100,1.35,1.85,1.0,1.75,1.85,1.75,1313,3349.16,-,91350,7200,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-830.1999999999998,-770.1000000000004,35,0.2132611820889763,0.1406,2.2351426175791094,2.169103782750611,-0.0127039936316371,8.46501e-05,-0.1817,0.5965,-7.318733866269533,-0.0033376502,-0.0009,13.5606
NIFTY,2012-12-27,2013-01-31,PE,5200,2.0,2.5,1.2,2.25,2.0,2.25,4763,12388.41,-,443700,123850,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-730.1999999999998,-670.1000000000004,35,0.1952350620638523,0.1212,2.114485147307754,2.054028312688001,-0.0172369260087322,0.0001202108,-0.2163,0.7755,-9.918191988577876,-0.0044883122,-0.0012,17.2513
NIFTY,2012-12-27,2013-01-31,PE,5300,2.85,3.5,2.3,3.2,3.1,3.2,13436,35623.52,-,879250,323350,5930.2,5930.8,5864.7,5870.1,139613235.0,5955.51,-0.0060293838235713,0.0841586681896462,0.0965130725668166,-630.1999999999998,-570.1000000000004,35,0.1794231835989816,0.1022,1.9528775540243184,1.89731705365556,-0.0254170529988772,0.000181701,-0.2761,1.0772,-14.613769282680154,-0.006266576,-0.0015,22.2453
NIFTY,2013-01-21,2013-02-28,PE,5000,1.3,1.3,0.65,0.95,0.95,0.95,115,287.56,-,56000,2450,6085.75,6094.35,6065.1,6082.3,130866385.0,6065.99,0.0029473046930471,0.0914459195704627,0.0811829142108072,-1085.75,-1082.3000000000002,38,0.2513457005379976,0.1959,2.520849825206224,2.4397505772864707,-0.0058535902037157,3.37228e-05,-0.108,0.3265,-3.8054911154966593,-0.0016146633,-0.0005,7.9881
NIFTY,2013-01-21,2013-02-28,PE,5200,2.05,2.05,1.7,1.75,1.7,1.75,287,746.47,-,130100,7800,6085.75,6094.35,6065.1,6082.3,130866385.0,6065.99,0.0029473046930471,0.0914459195704627,0.0811829142108072,-885.75,-882.3000000000002,38,0.2237709133021106,0.1567,2.278834596622335,2.206632634399496,-0.0113384497391873,6.77062e-05,-0.1718,0.5835,-7.362031500101139,-0.0029320538,-0.0008,13.1129
NIFTY,2013-01-21,2013-02-28,PE,5500,5.5,5.75,3.85,4.05,4.0,4.05,3116,8576.51,-,356350,60200,6085.75,6094.35,6065.1,6082.3,130866385.0,6065.99,0.0029473046930471,0.0914459195704627,0.0811829142108072,-585.75,-582.3000000000002,38,0.1765682666802246,0.1006,1.8862604862839825,1.8292889383179336,-0.0296299305918012,0.0001943475,-0.3071,1.3217,-19.18408820291973,-0.0069770925,-0.0015,25.8279
NIFTY,2013-01-22,2013-02-28,PE,5100,1.5,1.5,1.35,1.35,1.35,1.35,22,56.12,-,5600,1100,6080.15,6101.3,6040.5,6048.5,129041713.0,5744.09,-0.0055726065005707,0.0885440651773225,0.081228085919463,-980.1499999999996,-948.5,37,0.2357146876881265,0.1706,2.377859308021961,2.3028109707638484,-0.0087067342708972,5.20145e-05,-0.1448,0.4547,-5.475362732208828,-0.0023066651,-0.0007,10.5626
NIFTY,2013-01-22,2013-02-28,PE,5200,1.8,2.0,1.65,1.8,1.85,1.8,173,449.96,-,134400,4300,6080.15,6101.3,6040.5,6048.5,129041713.0,5744.09,-0.0055726065005707,0.0885440651773225,0.081228085919463,-880.1499999999996,-848.5,37,0.2207559588896135,0.1512,2.257788618335615,2.187502936026305,-0.011979420574817,7.33607e-05,-0.1792,0.6006,-7.527505546840581,-0.0030903982,-0.0009,13.4369
NIFTY,2013-01-22,2013-02-28,PE,5300,1.95,3.0,1.85,2.2,2.3,2.2,496,1314.91,-,64750,11150,6080.15,6101.3,6040.5,6048.5,129041713.0,5744.09,-0.0055726065005707,0.0885440651773225,0.081228085919463,-780.1499999999996,-748.5,37,0.2027568939820695,0.1321,2.15716210817283,2.092607082305682,-0.0154965178646396,9.97403e-05,-0.2055,0.75,-9.724490768666422,-0.0040193921,-0.001,16.6973
NIFTY,2013-01-23,2013-02-28,PE,5100,0.9,2.2,0.85,1.8,1.8,1.8,1007,2568.7,-,46950,41350,6052.85,6069.8,6021.15,6054.3,136989190.0,5932.29,0.0009584559678765,0.0859446661263586,0.0813449552803941,-952.8500000000004,-954.3000000000002,36,0.2490000007596179,0.1715,2.295631498993733,2.217431964720194,-0.0108484800810169,6.04356e-05,-0.1881,0.544,-6.655566351599699,-0.0025480713,-0.0008,11.122
NIFTY,2013-01-23,2013-02-28,PE,5200,1.5,2.45,1.5,2.1,1.7,2.1,308,801.11,-,145100,10700,6052.85,6069.8,6021.15,6054.3,136989190.0,5932.29,0.0009584559678765,0.0859446661263586,0.0813449552803941,-852.8500000000004,-854.3000000000002,36,0.2296198851622181,0.1521,2.213768948545727,2.141655823947933,-0.0134223385747006,7.88211e-05,-0.2087,0.6543,-8.222100997791687,-0.003209674,-0.001,13.5102
NIFTY,2013-01-23,2013-02-28,PE,5300,1.95,3.0,1.95,2.35,2.25,2.35,804,2131.58,-,72050,7300,6052.85,6069.8,6021.15,6054.3,136989190.0,5932.29,0.0009584559678765,0.0859446661263586,0.0813449552803941,-752.8500000000004,-754.3000000000002,36,0.2085815638818398,0.1331,2.139331894819049,2.0738259466108286,-0.0162043991745357,0.0001020325,-0.2229,0.7694,-9.908027817595256,-0.0040232756,-0.0011,16.3654
NIFTY,2013-01-23,2013-02-28,PE,5400,2.8,3.7,2.45,3.4,3.4,3.4,441,1191.39,-,221050,2400,6052.85,6069.8,6021.15,6054.3,136989190.0,5932.29,0.0009584559678765,0.0859446661263586,0.0813449552803941,-652.8500000000004,-654.3000000000002,36,0.1949682527320003,0.1144,1.9790081275014568,1.9177774989261305,-0.0239075456023937,0.0001518539,-0.2898,1.0704,-14.61141822042184,-0.0055372361,-0.0014,20.8358
NIFTY,2013-01-24,2013-02-28,PE,4600,0.2,0.5,0.15,0.5,0.5,0.5,44,101.21,-,4600,1200,6046.2,6065.3,6007.85,6019.35,185210189.0,7884.14,-0.0057894833163891,0.0852968932416125,0.0795993836811581,-1446.1999999999998,-1419.3500000000004,35,0.3040540742343218,0.2689,2.954204887179864,2.860050964789455,-0.0015673790507272,8.962e-06,-0.0411,0.0947,-0.9297131638929664,-0.0004777692,-0.0002,2.6308
NIFTY,2013-01-24,2013-02-28,PE,4900,1.0,1.0,0.5,0.55,0.55,0.55,27,66.16,-,15800,1050,6046.2,6065.3,6007.85,6019.35,185210189.0,7884.14,-0.0057894833163891,0.0852968932416125,0.0795993836811581,-1146.1999999999998,-1119.3500000000004,35,0.2567854344181862,0.2057,2.687488618070067,2.607971986286456,-0.0035995777884699,2.25183e-05,-0.0737,0.2009,-2.129531152146647,-0.0010946518,-0.0004,5.4835
NIFTY,2013-01-24,2013-02-28,PE,5000,1.1,1.35,1.0,1.35,1.35,1.35,885,2213.03,-,67950,11450,6046.2,6065.3,6007.85,6019.35,185210189.0,7884.14,-0.0057894833163891,0.0852968932416125,0.0795993836811581,-1046.1999999999998,-1019.3500000000004,35,0.2603498515519614,0.1855,2.40120023070758,2.320579835210144,-0.0081706960035788,4.60146e-05,-0.1548,0.4162,-4.845435992325152,-0.0019903517,-0.0007,8.9083
NIFTY,2013-01-24,2013-02-28,PE,5200,2.25,2.65,2.1,2.5,2.5,2.5,221,574.86,-,147000,1900,6046.2,6065.3,6007.85,6019.35,185210189.0,7884.14,-0.0057894833163891,0.0852968932416125,0.0795993836811581,-846.1999999999998,-819.3500000000004,35,0.2310964005694694,0.1463,2.147456973508226,2.07589525338093,-0.015878459539726,9.23187e-05,-0.2447,0.7412,-9.40474902784913,-0.0035721715,-0.0011,14.2986
NIFTY,2013-01-24,2013-02-28,PE,5400,3.8,4.05,3.2,4.0,4.0,4.0,290,783.57,-,216500,-4550,6046.2,6065.3,6007.85,6019.35,185210189.0,7884.14,-0.0057894833163891,0.0852968932416125,0.0795993836811581,-646.1999999999998,-619.3500000000004,35,0.1948166646641589,0.1086,1.9094935235997947,1.849166250658826,-0.0280992282020671,0.0001774565,-0.3343,1.2011,-16.602386692282973,-0.0061165304,-0.0016,21.7701
NIFTY,2013-02-18,2013-03-28,PE,4500,1.25,2.0,0.85,1.1,1.4,1.1,160,360.09,-,96800,1650,5888.65,5911.0,5878.45,5898.2,114284193.0,4187.19,0.0018327455578097,0.0644928485251089,0.0800409103048365,-1388.6499999999996,-1398.1999999999998,38,0.3356222384711213,0.2706,2.600737397406147,2.4924454669418856,-0.0046511815737597,2.12249e-05,-0.1139,0.258,-2.9563820802557745,-0.0010067854,-0.0004,4.9831
NIFTY,2013-02-18,2013-03-28,PE,5000,1.55,1.85,1.55,1.7,1.65,1.7,350,875.3,-,445600,6600,5888.65,5911.0,5878.45,5898.2,114284193.0,4187.19,0.0018327455578097,0.0644928485251089,0.0800409103048365,-888.6499999999996,-898.1999999999998,38,0.2340843547937369,0.1652,2.2940268066174188,2.218497107549888,-0.0108944795041395,6.44648e-05,-0.1683,0.5465,-6.866876147991785,-0.0027217384,-0.0008,11.8826
NIFTY,2013-02-18,2013-03-28,PE,5100,2.25,2.4,2.0,2.15,2.15,2.15,319,813.79,-,41450,-6400,5888.65,5911.0,5878.45,5898.2,114284193.0,4187.19,0.0018327455578097,0.0644928485251089,0.0800409103048365,-788.6499999999996,-798.1999999999998,38,0.2170275539420625,0.1454,2.1858119133916976,2.11578576468539,-0.0144146844044633,8.86033e-05,-0.1989,0.6965,-9.075314466600474,-0.003567685,-0.0009,14.841
NIFTY,2013-02-18,2013-03-28,PE,5200,3.15,3.75,3.15,3.5,3.4,3.5,370,962.64,-,118450,-1700,5888.65,5911.0,5878.45,5898.2,114284193.0,4187.19,0.0018327455578097,0.0644928485251089,0.0800409103048365,-688.6499999999996,-698.1999999999998,38,0.2075404411664043,0.126,1.9926254200483264,1.925660384817956,-0.023151239755438,0.0001387226,-0.2848,1.0427,-14.580624051060354,-0.0050838383,-0.0013,19.2789
NIFTY,2013-02-18,2013-03-28,PE,5300,4.9,5.7,4.85,5.35,5.2,5.35,1477,3918.0,-,282700,-23050,5888.65,5911.0,5878.45,5898.2,114284193.0,4187.19,0.0018327455578097,0.0644928485251089,0.0800409103048365,-588.6499999999996,-598.1999999999998,38,0.1957924129595143,0.1069,1.806765965961313,1.743591551577368,-0.0353993886862199,0.0002093115,-0.3824,1.4843,-22.29431602050901,-0.0069454886,-0.0016,23.8819
NIFTY,2013-02-19,2013-03-28,PE,5000,1.6,1.65,1.2,1.4,1.4,1.4,394,985.3,-,448600,3000,5900.2,5947.55,5883.15,5939.7,100984778.0,3743.8,0.0070114074305331,0.0691145051614293,0.078001662514532,-900.1999999999998,-939.6999999999998,37,0.239311141774118,0.1722,2.364928286188545,2.288734887068458,-0.0090167812728501,5.37958e-05,-0.1489,0.4604,-5.571048662476499,-0.0023284286,-0.0007,10.4136
NIFTY,2013-02-19,2013-03-28,PE,5100,2.05,2.05,1.35,1.35,1.35,1.35,78,198.97,-,44300,2850,5900.2,5947.55,5883.15,5939.7,100984778.0,3743.8,0.0070114074305331,0.0691145051614293,0.078001662514532,-800.1999999999998,-839.6999999999998,37,0.2145609532599198,0.1524,2.339514939247238,2.271201662121386,-0.0096543996619322,6.36974e-05,-0.1417,0.4888,-5.949946509058044,-0.0027358768,-0.0007,12.1043
NIFTY,2013-02-19,2013-03-28,PE,5200,3.25,3.3,2.15,2.35,2.4,2.35,446,1160.23,-,115950,-2500,5900.2,5947.55,5883.15,5939.7,100984778.0,3743.8,0.0070114074305331,0.0691145051614293,0.078001662514532,-700.1999999999998,-739.6999999999998,37,0.206418023184164,0.133,2.1336982474435,2.067977568040719,-0.0164337448153201,0.0001049166,-0.216,0.7745,-10.133094068375916,-0.0041030701,-0.0011,16.5562
NIFTY,2013-02-19,2013-03-28,PE,5300,5.15,5.15,3.2,3.35,3.55,3.35,1829,4850.42,-,268550,-14150,5900.2,5947.55,5883.15,5939.7,100984778.0,3743.8,0.0070114074305331,0.0691145051614293,0.078001662514532,-600.1999999999998,-639.6999999999998,37,0.1920662690047347,0.114,1.9769013033857104,1.915750026502845,-0.0240263937385554,0.0001556318,-0.2775,1.069,-14.806047735013786,-0.0056384049,-0.0013,21.0795
NIFTY,2013-02-20,2013-03-28,PE,3000,0.5,0.5,0.5,0.5,0.5,0.5,20,30.01,-,97650,-1000,5966.3,5971.0,5937.55,5943.05,135354164.0,5330.7,0.0005638425598035,0.0659685704039159,0.0795768950422836,-2966.3,-2943.05,36,0.3387676567806462,0.6836,6.524971792881768,6.418580335426475,-3.4007166333563806e-11,0.0,-0.0,0.0,-2.0249904064594092e-08,-0.0,-0.0,0.0
NIFTY,2013-02-20,2013-03-28,PE,5000,2.35,2.35,1.05,1.1,1.05,1.1,834,2085.51,-,447100,-1500,5966.3,5971.0,5937.55,5943.05,135354164.0,5330.7,0.0005638425598035,0.0659685704039159,0.0795768950422836,-966.3000000000002,-943.0500000000002,36,0.2359695797006183,0.1728,2.435145684875508,2.361038411064191,-0.0074428975337599,4.67058e-05,-0.1258,0.3839,-4.471444889970516,-0.0020582029,-0.0006,9.3546
NIFTY,2013-02-20,2013-03-28,PE,5100,1.4,1.65,1.4,1.5,1.5,1.5,149,380.07,-,45500,1200,5966.3,5971.0,5937.55,5943.05,135354164.0,5330.7,0.0005638425598035,0.0659685704039159,0.0795768950422836,-866.3000000000002,-843.0500000000002,36,0.2210198302402518,0.153,2.309714633367408,2.2403023934586623,-0.0104519790616466,6.71478e-05,-0.1587,0.517,-6.274583586370593,-0.0028077106,-0.0008,12.1039
NIFTY,2013-02-20,2013-03-28,PE,5300,3.75,3.75,3.05,3.25,3.2,3.25,2056,5451.97,-,274550,6000,5966.3,5971.0,5937.55,5943.05,135354164.0,5330.7,0.0005638425598035,0.0659685704039159,0.0795768950422836,-666.3000000000002,-643.0500000000002,36,0.1943295810180478,0.1145,1.98770093722991,1.9266708862868425,-0.02342238760874,0.000152552,-0.2787,1.0327,-14.049913697605868,-0.0054857967,-0.0014,20.3519
NIFTY,2013-02-21,2013-03-28,PE,4500,0.5,1.95,0.5,1.7,1.7,1.7,79,177.79,-,93950,-1450,5909.65,5921.15,5844.4,5852.25,159401234.0,6407.29,-0.0153962669255856,0.0794703059551758,0.0778462258778701,-1409.6499999999996,-1352.25,35,0.3625280536709244,0.2627,2.4393548101719285,2.3270937318896068,-0.0073567569319417,3.09909e-05,-0.1911,0.369,-4.285899956997182,-0.0013069474,-0.0007,5.7775
NIFTY,2013-02-21,2013-03-28,PE,5000,1.25,2.05,1.15,1.7,1.8,1.7,1848,4621.44,-,481800,34700,5909.65,5921.15,5844.4,5852.25,159401234.0,6407.29,-0.0153962669255856,0.0794703059551758,0.0778462258778701,-909.6499999999996,-852.25,35,0.2337808740165869,0.1574,2.276507209197709,2.2041142102749043,-0.0114078348068818,7.05551e-05,-0.1809,0.5417,-6.564825645050311,-0.0028182067,-0.0009,11.6266
NIFTY,2013-02-21,2013-03-28,PE,5100,1.7,2.8,1.7,2.5,2.6,2.5,321,818.93,-,49650,4150,5909.65,5921.15,5844.4,5852.25,159401234.0,6407.29,-0.0153962669255856,0.0794703059551758,0.0778462258778701,-809.6499999999996,-752.25,35,0.2204234566565619,0.1376,2.120079585843336,2.051822868404735,-0.0169996671055384,0.0001055412,-0.2406,0.764,-9.779517238963184,-0.0039243911,-0.0012,15.0777
NIFTY,2013-02-21,2013-03-28,PE,5200,2.3,4.15,2.0,3.9,4.05,3.9,1073,2791.56,-,122800,7350,5909.65,5921.15,5844.4,5852.25,159401234.0,6407.29,-0.0153962669255856,0.0794703059551758,0.0778462258778701,-709.6499999999996,-652.25,35,0.2086748444284898,0.1182,1.9351988336432195,1.8705802122462605,-0.026482950413507,0.0001621863,-0.3313,1.1115,-15.235542796919974,-0.0054979537,-0.0015,19.2813
NIFTY,2013-03-18,2013-04-25,PE,4500,0.45,0.6,0.3,0.55,0.6,0.55,267,600.81,-,9900,3800,5816.75,5850.2,5814.35,5835.25,102663402.0,4690.01,-0.0063803562065634,0.1484190892827361,0.1244775749373785,-1316.75,-1335.25,38,0.2960454089553769,0.2598,2.8224623117832293,2.7269402480877445,-0.0023828211492997,1.33318e-05,-0.0545,0.1399,-1.4896376874375434,-0.0006844925,-0.0003,3.6375
NIFTY,2013-03-18,2013-04-25,PE,5000,3.2,3.8,2.35,2.5,2.5,2.5,1349,3374.52,-,204150,10900,5816.75,5850.2,5814.35,5835.25,102663402.0,4690.01,-0.0063803562065634,0.1484190892827361,0.1244775749373785,-816.75,-835.25,38,0.2336904986287024,0.1545,2.1554617036660675,2.080059086297983,-0.0155628611685903,8.88372e-05,-0.2263,0.7359,-9.714806962273377,-0.0034791673,-0.001,14.1195
NIFTY,2013-03-18,2013-04-25,PE,5100,3.95,4.7,3.4,3.5,3.4,3.5,668,1704.8,-,142300,9500,5816.75,5850.2,5814.35,5835.25,102663402.0,4690.01,-0.0063803562065634,0.1484190892827361,0.1244775749373785,-716.75,-735.25,38,0.2195472609793605,0.1347,2.010062611732049,1.9392234539101465,-0.0222122812734114,0.0001280047,-0.2878,0.9962,-13.85847647863338,-0.0046736768,-0.0012,17.6878
NIFTY,2013-03-18,2013-04-25,PE,5200,5.4,6.65,5.0,5.1,5.0,5.1,1126,2930.81,-,109900,-2950,5816.75,5850.2,5814.35,5835.25,102663402.0,4690.01,-0.0063803562065634,0.1484190892827361,0.1244775749373785,-616.75,-635.25,38,0.2063570806235366,0.1153,1.8425158853484165,1.775932673438831,-0.0326998625404557,0.0001880617,-0.3735,1.3757,-20.39631404930255,-0.006288277,-0.0016,21.8146
NIFTY,2013-03-19,2013-04-25,PE,4500,0.45,0.7,0.4,0.55,0.5,0.55,244,549.07,-,12200,2300,5859.5,5863.6,5724.3,5745.95,182311867.0,8255.03,-0.015421850908456,0.158330115016853,0.1229711459914899,-1359.5,-1245.9499999999998,37,0.2877886475879413,0.2444,2.7686325971999253,2.677004622316102,-0.0028146037172385,1.64065e-05,-0.0615,0.158,-1.6857111568618,-0.000803491,-0.0003,4.0697
NIFTY,2013-03-19,2013-04-25,PE,5000,1.65,6.05,1.45,3.55,3.65,3.55,4825,12072.27,-,245550,41400,5859.5,5863.6,5724.3,5745.95,182311867.0,8255.03,-0.015421850908456,0.158330115016853,0.1229711459914899,-859.5,-745.9499999999998,37,0.2293130959624122,0.1391,2.010556960337904,1.937546802454747,-0.0221861370117256,0.0001260034,-0.2997,0.967,-13.28254707398037,-0.0044663277,-0.0013,16.4279
NIFTY,2013-03-19,2013-04-25,PE,5100,2.45,7.65,2.05,5.4,5.5,5.4,3350,8551.72,-,176800,34500,5859.5,5863.6,5724.3,5745.95,182311867.0,8255.03,-0.015421850908456,0.158330115016853,0.1229711459914899,-759.5,-645.9499999999998,37,0.2175090459819195,0.1193,1.8298574939634136,1.760605584378809,-0.033635625452729,0.0001879426,-0.4021,1.3682,-20.13901981354679,-0.00605346,-0.0016,20.2646
NIFTY,2013-03-20,2013-04-25,PE,4400,0.05,0.5,0.05,0.3,0.25,0.3,57,125.41,-,1850,1850,5740.55,5745.3,5682.3,5694.4,187624850.0,7103.68,-0.0090120230399122,0.1519006939707934,0.1328345628212453,-1340.5500000000002,-1294.3999999999996,36,0.2793373059049822,0.2579,3.0396335055486032,2.9519064085190623,-0.0011843309718462,7.8709e-06,-0.0273,0.0703,-0.6819120245907666,-0.0004155082,-0.0002,2.2587
NIFTY,2013-03-20,2013-04-25,PE,5000,3.8,4.55,3.3,3.9,4.05,3.9,2611,6532.59,-,270950,25400,5740.55,5745.3,5682.3,5694.4,187624850.0,7103.68,-0.0090120230399122,0.1519006939707934,0.1328345628212453,-740.5500000000002,-694.3999999999996,36,0.2236160360909071,0.13,1.957105291969825,1.8868777023109584,-0.0251675451929972,0.0001469683,-0.3264,1.0511,-14.519752904952496,-0.0049592984,-0.0014,17.3575
NIFTY,2013-03-20,2013-04-25,PE,5100,5.4,6.7,5.2,5.9,6.05,5.9,1626,4150.98,-,171900,-4900,5740.55,5745.3,5682.3,5694.4,187624850.0,7103.68,-0.0090120230399122,0.1519006939707934,0.1328345628212453,-640.5500000000002,-594.3999999999996,36,0.2107885038839267,0.1102,1.7729161456336404,1.706717098309732,-0.0381213014287047,0.0002198195,-0.4338,1.4819,-21.99235245270888,-0.0067093524,-0.0018,21.2726
NIFTY,2013-03-21,2013-04-25,PE,4500,0.55,1.0,0.55,0.95,0.95,0.95,268,603.09,-,23350,10650,5705.9,5757.75,5647.95,5658.75,179177573.0,7053.93,-0.0062802160057598,0.1535488374222082,0.1319865540808368,-1205.8999999999996,-1158.75,35,0.3008060595587375,0.2291,2.5578443150085346,2.4646961785871446,-0.005266161668787,2.87286e-05,-0.114,0.2653,-2.944464147024852,-0.001240756,-0.0005,5.5612
NIFTY,2013-03-21,2013-04-25,PE,4900,2.0,2.75,1.8,2.75,2.75,2.75,40,98.05,-,6200,1100,5705.9,5757.75,5647.95,5658.75,179177573.0,7053.93,-0.0062802160057598,0.1535488374222082,0.1319865540808368,-805.8999999999996,-758.75,35,0.233371308079771,0.144,2.0946665749233246,2.0224004029128904,-0.0181003212619452,0.000108766,-0.2598,0.7794,-10.085301080072275,-0.0038545033,-0.0012,14.1479
NIFTY,2013-03-21,2013-04-25,PE,5000,3.0,4.0,2.45,3.35,3.4,3.35,3865,9668.5,-,302500,31550,5705.9,5757.75,5647.95,5658.75,179177573.0,7053.93,-0.0062802160057598,0.1535488374222082,0.1319865540808368,-705.8999999999996,-658.75,35,0.2124802684534106,0.1238,1.9867808603351536,1.920983844604202,-0.023473343257577,0.0001488807,-0.2948,0.9713,-13.058344243290184,-0.0050115292,-0.0014,17.4473
NIFTY,2013-03-21,2013-04-25,PE,5100,4.15,5.95,3.95,5.6,5.7,5.6,2219,5664.0,-,144650,-27250,5705.9,5757.75,5647.95,5658.75,179177573.0,7053.93,-0.0062802160057598,0.1535488374222082,0.1319865540808368,-605.8999999999996,-558.75,35,0.20217951318173,0.104,1.768434291413309,1.7058270257781414,-0.038494164039993,0.0002357584,-0.4227,1.4636,-21.42469211242458,-0.0070470986,-0.0019,21.8377
NIFTY,2013-04-22,2013-05-30,PE,4400,0.95,0.95,0.15,0.3,0.3,0.3,41,90.21,-,2500,-1300,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-1389.8500000000004,-1434.3999999999996,38,0.2844622402575731,0.2822,3.1768342965242025,3.085049660076961,-0.0007444604035888,4.7933e-06,-0.0181,0.0483,-0.4637200659797267,-0.0002783798,-0.0001,1.6648
NIFTY,2013-04-22,2013-05-30,PE,4500,0.45,0.9,0.45,0.6,0.55,0.6,211,474.83,-,43600,2600,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-1289.8500000000004,-1334.3999999999996,38,0.2994090176985117,0.2597,2.7903255967233944,2.69371823043956,-0.002632752986151,1.44282e-05,-0.0603,0.1531,-1.646589653916899,-0.0007316561,-0.0003,3.8433
NIFTY,2013-04-22,2013-05-30,PE,4900,2.7,3.4,2.5,2.55,2.5,2.55,421,1032.05,-,170500,5100,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-889.8500000000004,-934.3999999999996,38,0.2597188635083847,0.1745,2.1867656626066325,2.1029647284509325,-0.0143798176759329,7.46929e-05,-0.2349,0.6875,-9.000015305461266,-0.0029570087,-0.001,12.173
NIFTY,2013-04-22,2013-05-30,PE,5000,3.5,4.35,3.0,3.3,3.15,3.3,2790,6979.88,-,330950,22400,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-789.8500000000004,-834.3999999999996,38,0.2434149123259548,0.1543,2.070571315018483,1.992031016617384,-0.0191994375658496,0.0001020595,-0.282,0.8804,-12.005635695889495,-0.0038272875,-0.0011,14.9184
NIFTY,2013-04-22,2013-05-30,PE,5100,6.1,6.35,4.25,4.55,4.25,4.55,3428,8750.11,-,532150,25150,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-689.8500000000004,-734.3999999999996,38,0.2290469095573953,0.1345,1.927726334443223,1.8538220183411844,-0.0269445873590334,0.0001443102,-0.353,1.1714,-16.840307886126475,-0.0050362415,-0.0014,18.2765
NIFTY,2013-04-22,2013-05-30,PE,5200,8.9,9.1,6.0,6.6,6.5,6.6,6175,16077.71,-,924800,37450,5789.85,5844.85,5789.8,5834.4,135095797.0,6073.25,0.0088315615983678,0.1551363371864261,0.139356535451665,-589.8500000000004,-634.3999999999996,38,0.2162414439356763,0.1151,1.7593232795439735,1.689550777230517,-0.0392613073591297,0.0002085026,-0.4546,1.5978,-24.53511777516203,-0.0066316904,-0.0017,21.964
NIFTY,2013-04-23,2013-05-30,PE,4400,0.25,0.25,0.05,0.15,0.2,0.15,203,446.61,-,11350,8850,5843.1,5844.3,5791.55,5836.9,132218357.0,5366.87,0.0004284012986101,0.1550732545745987,0.1346186833946756,-1443.1000000000004,-1436.8999999999996,37,0.2677504089374921,0.2826,3.41705556145571,3.331807488083528,-0.000316511794666,2.3365e-06,-0.0078,0.0216,-0.1914521269090838,-0.0001446739,-0.0001,0.9187
NIFTY,2013-04-23,2013-05-30,PE,4500,0.45,0.6,0.3,0.3,0.35,0.3,227,510.8,-,51600,8000,5843.1,5844.3,5791.55,5836.9,132218357.0,5366.87,0.0004284012986101,0.1550732545745987,0.1346186833946756,-1343.1000000000004,-1336.8999999999996,37,0.2776822966282632,0.2601,3.0437547031795447,2.955344452412575,-0.0011682278222261,7.5245e-06,-0.0271,0.0722,-0.7087452338488228,-0.0004132585,-0.0001,2.3376
